"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CMPK1",-0.330111708159576,8.80054312033724,-0.877172942069594,0.390312726862579,0.852057774193103,-5.36466100634221
"ARF4",0.307207251393638,8.56632757005271,0.876487142062344,0.39067680976874,0.852057774193103,-5.36520228441694
"FKBP1A",-0.487183018379285,9.48518331261903,-0.85441643920088,0.402987924537884,0.852088895167168,-5.36558717248074
"SNRPD1",0.436665430865747,7.7686163720046,0.875401140620179,0.391253807329947,0.852057774193103,-5.36605862926519
"PIN1",-0.318169456390618,5.88825661574902,-0.843051176313293,0.409164442614024,0.854934279656272,-5.36633227320949
"ATP2B3",-0.549887262133682,6.94519847968138,-0.760192617027567,0.456976358932931,0.864123679186021,-5.36672261774634
"GOLT1B",0.435724041856053,5.90912898166134,0.660430336554919,0.517822084633803,0.890474394095702,-5.36709786959103
"LOC100071074",0.675511069891976,6.10482028357232,0.658564127456118,0.520150210943849,0.892280304038195,-5.36711953115627
"CFI",0.492053010994745,10.7823631090964,0.873804979253625,0.392102861936379,0.852057774193103,-5.36731547389089
"A0A3Q2H306",-0.594229782002226,8.04538176251553,-0.606760259799527,0.553715970849054,0.896868248332833,-5.36791754391859
"RPL13",0.377147911081938,11.9879186001478,0.871849361713428,0.393144756881994,0.852057774193103,-5.3688524766277
"ARPC3",0.257039255935649,9.1155517647274,0.871652648944432,0.393249659114703,0.852057774193103,-5.36900690568945
"C7H11orf58",-0.409395013685177,5.93769451240301,-0.756177146522744,0.459320336330152,0.864123679186021,-5.36943145704525
"SORBS3",-0.482934301010166,7.24962380233771,-0.786941345305601,0.441017110529001,0.857662227417305,-5.36950037745788
"PPP6C",0.235569220067979,5.59464451898769,0.634596454256857,0.53524498331713,0.892280304038195,-5.36954947391943
"FXR1",0.693424917670497,7.82313420107473,0.870602580294548,0.393809943354202,0.852057774193103,-5.36983071659325
"SEC23A",-0.376211043273592,8.2342986915978,-0.870594235849633,0.393814397767826,0.852057774193103,-5.36983725939539
"DHRS7",-0.461187836014395,6.18326810640727,-0.61473030720155,0.547370803340174,0.896750005986061,-5.37006030745408
"FBL",0.313305862870912,9.53462624921275,0.870060598707836,0.394099330749838,0.852057774193103,-5.37025555915984
"PGM1",0.379998557373654,12.0489916007774,0.869717052279908,0.394282836508532,0.852057774193103,-5.3705247281267
"TCEA3",0.193391257874438,6.42190631052835,0.440708629882871,0.667251848939687,0.932848173183756,-5.37075042710474
"GOLGA5",0.0798546102132981,4.57405407856435,0.102286559165344,0.919978796245032,0.981455854571736,-5.37104511976049
"LOC100052533",-0.396039072587401,7.53392396110447,-0.836380051952047,0.412817999296548,0.854934279656272,-5.37135986452999
"ACTR10",0.322987036583988,5.33932604706749,0.702529311791786,0.491851982924084,0.87989155093154,-5.37144307262678
"RTKN",-0.356785302890936,6.32587379343915,-0.601687809043124,0.55580704585618,0.897267051376712,-5.37166897415595
"NIPSNAP1",0.18856208886401,6.26494213507487,0.308039206328227,0.763801651681989,0.950178377715034,-5.37202079028425
"ECPAS",0.340431435295605,5.7880468294931,0.752259779650149,0.461614074655507,0.866636934990667,-5.37206124987448
"DDRGK1",-0.415241840369059,5.81323863382566,-0.579170620927293,0.571064201992603,0.899722058887417,-5.37236554012279
"HSP90AA1",-0.224152942111435,9.88085224974622,-0.86712836447846,0.395667370269658,0.852057774193103,-5.37254981202199
"LGALSL",-0.313014845301007,7.20111448313766,-0.628597759665849,0.538477663553249,0.892280304038195,-5.37341625750876
"RSL1D1",0.52488098651208,7.16091049311384,0.865885575898048,0.396333181439642,0.852057774193103,-5.37352004288506
"MYLK",-0.171333328597884,5.75425654570183,-0.371139456163921,0.716997688229007,0.94134967014499,-5.37397830275486
"LOC111772300",-0.388206263759885,8.6496908610675,-0.864804914734366,0.396912723922842,0.852057774193103,-5.37436265804756
"PALS2",-0.286563133171126,8.99991834481506,-0.864775474630024,0.396928519882749,0.852057774193103,-5.37438559954082
"PPIG",0.367945914026673,6.73847215934488,0.779604050088279,0.445221966323878,0.86008788948931,-5.37463116648607
"HEXB",-0.31820372738655,8.41482924245383,-0.863614316475997,0.397551858662942,0.852057774193103,-5.37528986810934
"ATXN10",0.332790315705121,4.89461106014824,0.644024455598836,0.529278311890177,0.892280304038195,-5.37548703496637
"HNRNPF",-0.380221034981595,7.53007250074832,-0.8630929473915,0.397831948478356,0.852057774193103,-5.3756955265743
"KYAT1",0.299626314202736,6.90673127108963,0.8301853320071,0.416229216594408,0.854934279656272,-5.37599534156267
"MGMT",-0.278954099268251,5.22369942147633,-0.56958606095403,0.577383940045401,0.902636480102505,-5.3771931806067
"CHST3",0.453612191800291,6.04458028100435,0.723311365762239,0.479317589142136,0.877668719426212,-5.377313158096
"PAFAH1B2",-0.303592657641801,10.7478705366513,-0.860321322568044,0.399323061228841,0.852057774193103,-5.37784822669187
"PICALM",0.584372655720613,6.15548998027728,0.860191620119547,0.399392928394403,0.852057774193103,-5.37794880883566
"EMC2",0.254869381160873,6.86807245690534,0.774795329313657,0.447991098800065,0.861900551071283,-5.37796952845976
"PIR",-0.304773881047324,6.60952149864076,-0.640455472848053,0.530410187307701,0.892280304038195,-5.37853718660055
"SPI2",0.650142820609668,12.2549920047115,0.858894714849137,0.400091969596382,0.852057774193103,-5.37895376674712
"GSTZ1",-0.328438070389516,6.79751976792193,-0.689371536294267,0.500459504894303,0.886299247240313,-5.37902478623379
"QKI",-0.325604296989486,7.22711502106165,-0.858495591329178,0.400307258704622,0.852057774193103,-5.37926276109827
"TRMT2A",0.237259259793484,6.05469807534708,0.419006432081159,0.682046500497885,0.935494854302078,-5.37930966058922
"CHMP2A",0.483393731987664,7.30094735748302,0.858227631648994,0.400451839315292,0.852057774193103,-5.37947013620887
"GNPNAT1",-0.325666098522186,7.0045181940466,-0.857734949028578,0.400717759503291,0.852057774193103,-5.37985126908465
"NUTF2",0.511041700028402,8.65739402542125,0.857517383182128,0.400835224560035,0.852057774193103,-5.38001951076297
"DKC1",0.314237348288321,6.89681534083334,0.857508955917635,0.400839774935081,0.852057774193103,-5.38002602669529
"GNAZ",-0.232159894429103,6.09832564212902,-0.275206451652919,0.788253632027997,0.955050851775427,-5.38035531917608
"G3BP2",-0.219576110356979,6.30205781017936,-0.561795801355622,0.582547206364029,0.905474367258614,-5.38106060088069
"OSBPL11",0.280867015938729,7.8780724104644,0.633730946486717,0.535794603224431,0.892280304038195,-5.3813049023947
"RPS6",0.364109181787647,13.0824215658048,0.855410077416732,0.401974118978496,0.852057774193103,-5.38164702762234
"DNM1",-0.277084867915775,7.35450156348289,-0.855063108194923,0.40216183813938,0.852057774193103,-5.38191464403786
"APEX1",0.370539467455517,9.31513533787907,0.854977846806392,0.402207975347018,0.852057774193103,-5.38198039053654
"SULF1",0.120954242284104,7.85076339611422,0.190391721935242,0.851553204190444,0.971384502479513,-5.38232851390171
"SEC24D",-0.312959173560013,7.95113090955525,-0.85380953178229,0.402840524685709,0.852088895167168,-5.38288068677943
"RCC2",-0.276088006816977,6.58376777425814,-0.831554775547088,0.415473573367044,0.854934279656272,-5.38291675350949
"RPL19",0.386181875531994,10.6057718151153,0.852359215181043,0.403626644558126,0.852833286619619,-5.38399670627657
"DHRS13",0.27521350851167,6.40290851368698,0.712796201290134,0.485635796915517,0.877941407837225,-5.38403475169751
"AP2A1",-0.263807583851613,8.6367244285342,-0.851793785665012,0.403933392963276,0.852875687768449,-5.38443132870389
"TCAF1",-0.255902910118522,6.05884528665143,-0.574475360717036,0.574754961538991,0.900874203515297,-5.384727551379
"COTL1",0.580043280035792,5.80998472971486,0.607749778870476,0.551877356389811,0.896868248332833,-5.38476754441601
"PSMA2",-0.259377837054347,8.25320131442915,-0.850698115134038,0.404528225745111,0.853327943497937,-5.38527276541518
"PRUNE1",-0.134775116212058,7.30390668544612,-0.251917147583616,0.805745526903998,0.958650022281972,-5.38570745370893
"HPF1",0.297459430965169,6.45413113762469,0.58404137462145,0.567331009089584,0.898654018882424,-5.38622007306228
"GATM",-0.302935477132333,6.50037946419245,-0.459919603636723,0.653165450876261,0.928495736953561,-5.38633858478384
"POLE3",0.327976215123944,7.39767415974117,0.761668262080394,0.455604036691166,0.864123679186021,-5.38698473128208
"RPS9",0.384873649947324,11.2337262559299,0.848398837563714,0.405778315518599,0.853741505422795,-5.38703526875498
"EDF1",-0.33504997905838,6.25481631120614,-0.395497637932844,0.698432277017079,0.938306925889577,-5.38796788879862
"NOP2",0.445015154937995,6.55340810445111,0.82470985246919,0.419259238244759,0.854934279656272,-5.38802075101569
"CHADL",0.392586996986938,10.2830851853533,0.846535311193312,0.406793306619086,0.854934279656272,-5.38846050566637
"ITIH5",-0.321312891997309,6.92948636516791,-0.72662669763393,0.476793394128158,0.877520939710981,-5.38895457068868
"LSM14A",0.342633929525997,6.09645039421281,0.790358233988889,0.439067378014778,0.857662227417305,-5.38908760761189
"COL6A5",-0.0864833292628134,5.50493506527029,-0.105422509510179,0.917535040661797,0.981455854571736,-5.38918901717395
"ACP2",0.507539618023867,5.48164218542295,0.488210483578066,0.632952991337254,0.92215237474453,-5.3893635937585
"BIN1",0.2738148601976,6.66100670657867,0.725980945574827,0.477179590621992,0.877520939710981,-5.38937308199709
"RUFY1",0.249551687007264,5.44720254426807,0.54468165808424,0.593972992980869,0.906536935904451,-5.38937850730106
"GOLGA2",0.276483912653066,5.24625125282866,0.620366121955483,0.543239468289843,0.895863313837186,-5.38970660859188
"RPS6KA3",0.455879947640251,6.10410145524166,0.811263740124092,0.426759091122238,0.854934279656272,-5.38995644466924
"H2AC19",-0.472542566109836,17.0261856652556,-0.844174961540906,0.408081228404436,0.854934279656272,-5.39026154612971
"HIBCH",-0.212420744154773,6.05475108323627,-0.596684115279717,0.559061948907347,0.897267051376712,-5.39064511037352
"RAB12",0.447719209960801,7.33241578894546,0.842494845247794,0.408999567554016,0.854934279656272,-5.39154070064446
"POLR2A",0.358480854129861,5.50017336413918,0.80849420248306,0.428314257606987,0.854934279656272,-5.39197484899921
"HINT2",-0.412777750814605,7.38247061495751,-0.731350104813426,0.473974181327432,0.876677692917574,-5.3927105157518
"NFKB2",-0.243926668239723,7.13684180381943,-0.807095231583811,0.429101163357485,0.854934279656272,-5.39299196267605
"FECH",-0.442261616730823,6.0661702973256,-0.502260875158031,0.623285404925072,0.917503255641806,-5.39313627966494
"EPB41L2",0.325693440176139,8.01874537089367,0.839012396688548,0.410907245399881,0.854934279656272,-5.39418452987078
"NUP153",-0.233496780705775,5.60336090115629,-0.348250187071233,0.733222673067969,0.946264662245577,-5.39420275523649
"ATP5MF",0.346813958847724,9.26864872256258,0.58877341017134,0.564769043114942,0.897504186224026,-5.39430373276698
"XPNPEP1",0.342019809882118,9.44722118445448,0.838198899637415,0.411353692792832,0.854934279656272,-5.39480066188831
"NCK2",-0.379638012646828,6.50258982839383,-0.804285207500474,0.430684502143587,0.854934279656272,-5.39503002507433
"CALU",-0.375209377641766,8.38002413740183,-0.837465381390854,0.411756512463366,0.854934279656272,-5.39535574333926
"EIF1AX",0.480330460250499,9.00383034782478,0.836325751726318,0.412382850483457,0.854934279656272,-5.39621724988263
"ANXA7",0.270597684321671,10.7449310911771,0.836245159533828,0.412427166706523,0.854934279656272,-5.39627813255906
"PSMB4",-0.241729689259894,8.72632036042987,-0.835823858403039,0.412658882045794,0.854934279656272,-5.39659631217987
"DENND10",-0.226114120242547,6.37630288889867,-0.801828011329532,0.432072022553075,0.854934279656272,-5.39680676820427
"LUC7L",0.313208511132167,6.48908354039047,0.801559354139199,0.432223895764085,0.854934279656272,-5.39700072137626
"STRN",-0.439030965283363,6.72719044036423,-0.801508402977828,0.432252702456218,0.854934279656272,-5.39703749800658
"MAFF",-0.411108512957112,4.4315047313505,-0.54934380581413,0.591418535425795,0.906536935904451,-5.39721028888939
"SCARA5",-0.24796711600266,6.69800568226946,-0.431329117895938,0.673290075093408,0.932848173183756,-5.39752025826234
"NME2",-0.243478957785662,11.4908094729001,-0.834555020167221,0.413357242037544,0.854934279656272,-5.39755367841986
"RPL3",0.402245764914901,8.7712891709167,0.834477094549439,0.413400156226786,0.854934279656272,-5.39761243097566
"FSCN1",0.0801180593446133,6.86114476834974,0.133435333469345,0.895621611963024,0.977071615544553,-5.39791722806133
"RTN4",0.55627503643183,6.4007882887606,0.711617108838838,0.485817867872237,0.877941407837225,-5.39859214621638
"MMP14",-0.328055609509476,8.23464363598321,-0.799228034410097,0.433543198964038,0.854934279656272,-5.39868124355738
"PRDX5",-0.352557611953385,11.6088888557518,-0.832995369077009,0.414216691314866,0.854934279656272,-5.39872861830637
"ALDH16A1",-0.328467381183944,6.2713297989066,-0.743930508262177,0.466014953839375,0.869055194185284,-5.39893775087223
"CA1",-0.743398957257088,7.13225059788203,-0.42701354989364,0.676351141044996,0.933137788199748,-5.39914785834875
"APOA4",0.678425123419298,8.60677952100263,0.831821819134831,0.414864125749671,0.854934279656272,-5.39961134831033
"THBS4",-0.642536077142813,16.2103155710236,-0.831323812282585,0.415139064411796,0.854934279656272,-5.39998559350064
"TMED2",-0.499917877069062,7.6493506091304,-0.796754675715881,0.434945619559775,0.855313639261229,-5.40045917114287
"SETD7",-0.374424986629533,7.26136419320372,-0.830402135642617,0.415648206467921,0.854934279656272,-5.40067767110843
"SLK",-0.26905158680823,7.40310538581546,-0.82945413382267,0.416172303285487,0.854934279656272,-5.4013887715175
"LARP7",0.40671683073385,7.83256531716777,0.829109454662427,0.416362960655852,0.854934279656272,-5.40164712970808
"MYG1",0.306955671229462,6.53493833734623,0.574445267186877,0.574175404018199,0.900874203515297,-5.40168348895489
"COPS6",0.526612734143472,8.2311901669377,0.794910033324481,0.435993384355961,0.855313639261229,-5.40178181604575
"SCD5",-0.490562166049792,6.78088627935029,-0.738258160618458,0.469374169786268,0.872197473525389,-5.4027045637679
"KIF21A",-0.281374173062599,5.59437620233364,-0.770922737915603,0.45022882358094,0.861924549648197,-5.40272516502657
"RPS13",0.351819949756722,11.5579332362477,0.827651498010753,0.417170032676576,0.854934279656272,-5.40273885330266
"ESD",-0.364396645084807,10.6198056513306,-0.827460010613759,0.417276106625806,0.854934279656272,-5.40288210705793
"LOC102149234",-0.262662103563105,8.15996911191893,-0.827433143909513,0.417290990731439,0.854934279656272,-5.40290220385868
"ME1",0.324995538123796,10.2502039278544,0.826726416453398,0.417682637014524,0.854934279656272,-5.40343063135211
"EIF5A",0.422230693907466,8.19115761476586,0.590874006351759,0.563396905501792,0.897267051376712,-5.4045768372476
"RAB1A",0.320130535448655,7.60881032313625,0.824796553544594,0.418753289560211,0.854934279656272,-5.40487147042163
"CCAR1",-0.293253447115053,6.8270638873594,-0.82448002566404,0.41892905866138,0.854934279656272,-5.40510749163382
"TNC",-0.691993657411535,12.947141494416,-0.823796607632142,0.419308721982042,0.854934279656272,-5.40561679953288
"APOB",0.563163471361175,6.91330908546558,0.7550294439573,0.45948395020163,0.864123679186021,-5.40609900155326
"DUSP3",-0.284348197618708,6.56297885827261,-0.67695812721078,0.507534929640983,0.888172122994237,-5.40625069245061
"ZMPSTE24",0.234429455585935,5.33432166737688,0.336189196423261,0.742088524019794,0.946264662245577,-5.40661206663338
"ABR",-0.239749668570414,7.28881761288897,-0.821652074722731,0.420501495710951,0.854934279656272,-5.40721243109965
"OSTC",-0.415818034308879,8.21996968159861,-0.729985205964728,0.474299338897139,0.876677692917574,-5.40814987858673
"ATP2B1",-0.42923294325031,9.01527621309548,-0.819687440371216,0.421596085176481,0.854934279656272,-5.40867081113096
"SOX9",0.2654721368902,7.65348089260837,0.70632170043991,0.489025508650316,0.87800295005111,-5.40880986033324
"B4GALT7",0.150421274183386,5.80194604772705,0.240582587268868,0.81393627855241,0.960134983621499,-5.40882226108228
"GNB4",-0.280368867001491,6.52864384254991,-0.639368179856432,0.531100230825464,0.892280304038195,-5.40908408281476
"GRN",-0.521047329722568,8.51552836575066,-0.784280600818226,0.44206140393343,0.857662227417305,-5.40934762660461
"A0A3Q2HLK6",0.403095863620429,8.9833675352811,0.818443203381576,0.422290233962622,0.854934279656272,-5.40959274684384
"PSMC4",-0.399940621652585,8.74481049523644,-0.818342521607853,0.422346434836365,0.854934279656272,-5.40966729143706
"NUDT5",-0.262802464626148,9.17172599602667,-0.817923819527545,0.422580206043821,0.854934279656272,-5.40997720602371
"LRRC40",0.237201620328021,7.57304969436639,0.783076676941897,0.442751954087059,0.857662227417305,-5.41019856266124
"TWF2",-0.371983157095497,6.61027097130307,-0.726402909625645,0.476441486933122,0.877520939710981,-5.4104898996682
"KRT89",-0.310328005080247,7.43253097287452,-0.394385613731306,0.69968505084745,0.938306925889577,-5.41093970838467
"AQP1",0.107680389685461,6.84248349463575,0.0755776240495195,0.941110896294874,0.98861983269505,-5.41098042742339
"CLASP1",0.154982669649119,5.73045597134385,0.286633663452376,0.77890655427556,0.953444361910287,-5.41127699629686
"AARS1",0.290113978605303,7.39042359455531,0.815985595766808,0.423663420923269,0.854934279656272,-5.41140991366099
"HNRNPU",-0.263770847532841,10.7644373711802,-0.815984273221758,0.423664160648369,0.854934279656272,-5.41141089018628
"CORO1C",-0.293053770902573,8.16123693658665,-0.815906745800526,0.423707524655308,0.854934279656272,-5.4114681313966
"ACAN",0.381082690730195,16.8348315815415,0.815127652185857,0.424143455689288,0.854934279656272,-5.4120430820924
"PHF2",-0.0315413575629101,5.80602482666196,-0.0394292631320918,0.969254017289993,0.993402824894243,-5.41280587733431
"RMDN2",-0.236446586713121,5.41757169413872,-0.453706655338694,0.656988341773908,0.929450349645203,-5.41358360905201
"FCSK",0.209127675350326,6.68510755393723,0.631397383168039,0.536173967720982,0.892280304038195,-5.41359644190443
"PXN",0.300907878737385,5.06040636662742,0.385905024720452,0.705803499793861,0.938980265337057,-5.41385556474729
"MOB4",0.411131525725448,6.84355427208523,0.607379427558113,0.552117008175057,0.896868248332833,-5.41405013350417
"EFNB1",0.100825164566907,6.46118877038264,0.214129405371254,0.834038432048412,0.969880437852233,-5.41409391681616
"NIT2",-0.302290428588585,8.04760015445937,-0.812206536481412,0.425780428779068,0.854934279656272,-5.41419423001491
"PTK7",-0.204142052074754,7.13287024289577,-0.272501555978201,0.789513366476805,0.955057726114101,-5.41473316797031
"TNS3",-0.341513535698927,7.4934190014409,-0.811247039498668,0.426318986171171,0.854934279656272,-5.41489924504689
"DHX16",-0.257047892322054,8.62144701416539,-0.570786799986926,0.576590225924833,0.901869569992838,-5.41495315625012
"H1-12",0.590599049063459,8.70912630241083,0.786830199162096,0.440601189943326,0.857662227417305,-5.41555704966125
"NAP1L4",-0.440226366127411,8.01875292595422,-0.809982014156185,0.427029685033069,0.854934279656272,-5.41582756693842
"RAB8B",0.376774478134619,6.66785171623116,0.63798109181091,0.531981257522894,0.892280304038195,-5.41619151945685
"YWHAZ",-0.281490526496669,11.5837945108055,-0.80936058424888,0.427379079224222,0.854934279656272,-5.41628309994782
"MYO1E",0.293292721669525,6.49966866664246,0.773431841323887,0.448307990320797,0.861900551071283,-5.41697146183597
"CCDC8",-0.198635195633262,6.34213695449294,-0.444376910179451,0.663557194300019,0.932490624961057,-5.41728296577458
"POLR2E",0.197546289239416,5.55565417630414,0.374851913828587,0.713809930566142,0.94050253513236,-5.41756326639454
"RHOC",-0.258571670605505,10.7397091959396,-0.807179252722008,0.428606929427051,0.854934279656272,-5.41787952091552
"PDIA4",-0.274901542144365,9.28890484428383,-0.806906691755381,0.428760505891954,0.854934279656272,-5.41807871375983
"TIAL1",-0.286278822730634,6.77894420982444,-0.541157118036791,0.595849565437859,0.906536935904451,-5.41858294359436
"PSMG3",0.239477948308448,7.39096556506261,0.805931885826969,0.429310048282442,0.854934279656272,-5.41879060696366
"GDI1",-0.282388277394493,9.80743469333089,-0.80562376097954,0.429483843555623,0.854934279656272,-5.41901546106109
"PPCS",-0.247014203265302,7.02899414743195,-0.504256472067046,0.6209497009717,0.917491195405981,-5.4190736922503
