"","c105_old","c111_old","c151_young","c152_young","c154_young","c169_young","c170_young","c171_young","c172_old","c173_old","c175_young","c177_young","c50_old","c54_old","c61_old","c82_old","c83_young","c86_old","c95_old","c96_young"
"PURB",7.42522329715225,6.90133692107985,7.65749158878114,6.96765846515389,6.66175571104748,6.77757009573628,6.80879318514078,7.13834961448777,6.66349274156038,7.39458607909316,7.00434752376835,7.2790273277789,6.7000176889639,6.71893888934257,6.53433854420926,7.06437077055855,7.7936859938289,6.99835890836825,6.62332905901631,7.10790559401482
"EXOSC10",4.46425260142518,5.06401096031384,NA,NA,4.955565311732,5.48847212468759,NA,NA,4.03478133067856,4.72125239292312,NA,4.97396005706304,NA,5.06930895639924,5.44475957264417,NA,5.28211773904701,5.17801389613015,NA,4.85882081854635
"A0A9L0SX36",8.54198927326243,9.02485256295543,8.04962405833258,7.79432360992803,8.19454017916135,9.36918105776432,8.34670283456802,9.20395097412415,8.58795627309302,8.35985806376189,6.92590154838277,8.74194060633073,5.33735903442927,8.25736533986516,7.53836976851746,8.01438583978693,7.71191087808903,7.84985524129842,8.10846059354325,7.86216049734009
"LYAR",6.5790893412117,7.0087923660644,NA,NA,6.11894120470013,6.83398759177356,6.340724452718,6.90321328187057,6.24141805983455,6.56222951672765,NA,6.58344014356281,5.90017263435735,6.45083181682718,6.40002667720725,7.08578922606222,6.52278915122796,NA,6.09697211767281,5.26583034453713
"RSRC2",5.55692286523603,5.34140231503201,5.62175787818041,5.45274022423568,5.53422908650847,5.75770549653807,4.95431313978272,5.9326726355676,5.4972257426885,4.84883109999797,5.46080859206146,6.02456762170263,NA,5.11755784759812,NA,4.51070672542615,5.93714628076799,5.45934647056392,4.84523544161564,3.6230333742493
"FAM114A1",7.21282732990946,7.37324269732898,7.84325779887405,7.92127274357576,7.26022127833764,7.46316049688398,7.94120390325348,7.20987501969967,6.98026064035491,7.37264890068505,7.57383439468521,7.52473862933532,6.97806350748524,7.25867343318363,6.53286244003433,7.17299768795228,7.66492440627743,7.37346494202446,7.22066716417352,7.04441771502443
"PPP2R5E",6.26336962158901,5.91727974194344,NA,7.88116777452573,6.37182380390255,NA,NA,6.19790456534338,NA,NA,5.73528323906625,6.44985264027669,5.62034065064865,NA,5.66020580806475,6.36364130828161,6.55676880292154,NA,NA,NA
"GPI",10.6092646261847,10.0756893628137,11.1666623759532,10.6059293030237,10.8464332101838,10.4168979814414,10.1652394970389,10.2545273826507,9.94024989615123,10.3305224773553,10.9582748980169,10.8138131020693,9.01848209587336,10.4897304442452,10.2065365927526,10.3204430382898,10.5725331822862,10.395685384692,11.2458378443402,10.4639309866493
"RUFY1",5.74404189470539,5.62911682175838,5.31586664837433,5.53252885861022,4.89539892523589,4.94819308538067,5.02649487350073,NA,NA,5.84306976523442,5.69332979248461,5.68752307277699,NA,5.1403706345446,NA,NA,5.96581073234314,5.12517668133343,5.57557449708893,NA
"PTBP2",7.04467387263506,7.65096834166251,6.99053731037807,6.36425069549057,7.10180791855227,7.47755908905072,7.22547624203691,6.26790385867953,7.61554948573456,7.01457282440804,7.2831188099288,7.41707369798399,7.00092612236126,7.23053993271043,NA,NA,6.90658901465382,7.3853265476502,6.89101366676119,7.57258066763685
"MTX2",NA,NA,5.0849572994063,5.27995940956179,5.41626870894896,NA,5.72661861333096,NA,3.77338975255182,5.59937266860067,5.95679332645426,NA,NA,5.53428114303993,NA,6.16914511366313,6.02399335866511,7.1172393200813,5.31799386067769,5.33649967110691
"AGK",7.14565254688426,7.57916615099437,7.32752434133405,7.4159766631014,7.09547895728535,7.21237415909115,7.2600011060854,7.76679598019326,7.89504416325592,7.22995051724704,6.68355858776167,6.99582781000912,NA,7.48742989004419,7.20453789674042,6.98009864534469,7.29015857860579,7.3332569658031,NA,7.55449437377481
"FAM185A",7.13464214374435,7.73197897848108,6.55833086407896,7.03448928022271,8.0293970763324,6.84267728323154,8.00659047983163,8.02258502492751,7.87418813942944,8.42891612052338,7.24722129633164,8.25438434804493,6.49808988371176,7.50120273755964,7.33269112447662,5.86743827734238,7.63464074027629,6.10361886204507,7.50641008108625,7.84634194391205
"VWA1",8.60374183249065,8.63511776600814,11.3211193459822,10.9256855418193,10.2387791495189,10.876252543992,10.5109361578304,9.97394571536941,8.70152782152803,9.11231801678481,11.8697911434697,10.4661481133802,8.60761766678699,9.77271610190628,8.86168303100436,9.76736334999756,10.8424904130447,9.48249323790477,9.25481985647738,9.3073610893333
"MDC1",6.00188371419442,6.31074401129287,5.5407422178813,5.07991967413495,6.04419067290978,5.5486148207521,5.49419312518599,6.1437363748578,5.91570826174761,5.46674240554016,5.41528013383029,5.77985348801382,4.97765581073413,5.76667219560438,5.55659196681174,5.44035178739094,6.63012371740624,5.74498885064315,5.48580903082674,5.6942434734586
"RIPOR1",6.757050471519,6.76763885791967,7.24485161752846,6.23125712151908,6.61627712192,NA,6.03345579504572,NA,6.17368928814499,7.04032866228154,6.89431997333697,7.07372966558296,NA,NA,NA,NA,6.42347866689338,NA,6.18824830869185,6.01526036330946
"TMOD3",6.56346992593268,6.49599035224739,6.71622374881127,7.09389691925723,6.7292409024833,6.72220211286673,7.02968039360322,6.35543098936236,6.4329468386486,7.23122249659265,6.54140838069995,7.27123466040872,NA,6.70549778881682,NA,5.94357738691737,7.48707662113116,6.78394907571105,6.23697085439421,6.48974784030088
"COL4A1",8.33813590729328,7.4569709864379,NA,NA,7.0517162747748,NA,6.73891423895162,5.62328521832829,NA,6.80961199438781,7.63777292024697,6.66302249170195,6.87893653678911,6.78775943527048,8.08390013144386,6.62813701929394,7.11136420991815,7.8999947777521,6.73855391860288,7.65003610381838
"LXN",9.1385303145512,9.18033750839748,10.0051108556291,10.0250640539698,9.21586581329514,9.84626967858255,9.32000567359415,9.13485570603863,9.13349777567867,9.71488443065549,9.21698566827606,9.7463579439003,9.32134541331196,9.70882266644999,9.06897525715805,9.53026548000343,9.14280770581927,9.9615453303181,9.69199434607552,9.51323763568225
"ITGBL1",8.72875003412368,9.3895830793769,7.73153785926264,7.49715067934558,7.60823642167702,8.05908711125381,8.92626737111656,6.72979504713105,8.49781217756805,9.3054132151399,7.60513788011032,8.40443660892612,6.76639741308946,8.14441326143975,7.56649306949435,7.59669603647174,7.53475312203151,8.14848543306786,8.28383543927367,8.2079684686326
"TARS1",7.8938313056653,7.43498095234933,7.90017815946234,7.38109701180395,7.91997720516142,7.81903742704083,7.76689486505183,7.70741558326239,7.89388189330192,7.89576853395844,8.09761656641699,8.30372726819752,6.32979326693875,8.05830295594304,7.70933795095125,7.57436990617134,7.99499763515472,7.81174146809258,8.57287322948079,7.57068538613419
"APOD",10.833027993397,10.2526845682504,9.76651130340031,7.81919361556472,9.3905882677708,10.0845852676844,9.82039549191634,8.50484035741364,11.5314465526848,11.3459731061294,9.69480870790581,9.91747578997536,8.7142247805944,10.7009698527762,10.8115031148781,12.2523800567616,7.96258157521283,10.9787508879711,11.0760914986012,8.69798149874071
"CDS2",5.5532230601551,6.42545952618933,5.91637079911644,5.73878991107326,6.35455870434928,NA,NA,NA,5.44968631295253,5.56374870115678,6.4025480697089,6.36735253257861,NA,5.22366839866272,5.76401680036103,6.40438586665977,NA,6.01478462321781,5.52024480789527,5.20543609170437
"TBC1D13",NA,5.59976371499997,6.29057004824949,5.72134745139045,5.87702770020248,NA,6.28509333182239,NA,5.55381937108862,6.14613078586644,6.63060954479773,6.71472938086786,NA,5.84907519838106,NA,5.33327001369926,6.55187567853123,NA,6.25360565391173,5.50793317493384
"RBM14",7.29290225430041,7.26412029211397,7.16830410016289,7.11520385457857,7.36239117431654,7.00201749817594,6.61400153851386,6.54317554936515,6.94338223031876,7.07977015673898,7.11990212041098,7.48575948375114,6.3073963041664,7.05263724549999,6.47959893781637,7.19547248699664,7.24742094027692,7.43139153870225,7.05774400176984,7.21412506819647
"HDGFL3",8.49269651839376,9.23491981523661,8.56788071421919,7.73528925030523,8.69298564733867,8.51074051795657,8.75057098230119,8.3217394767583,9.39611803789867,9.14508787393004,7.46183642181354,8.8900852971081,9.1514883768279,8.53395281910975,7.63726965419189,8.50237161235331,9.5101703778373,7.61680558536377,8.7497217012328,8.72789867228897
"PRKD1",6.78151883640083,NA,6.62573213192826,6.7716407467525,7.23370890774421,6.83503816798079,6.63056121975749,6.62435687254746,6.06004820588372,6.10290460720557,6.87066457742514,6.85299794496158,NA,6.20482853236479,5.42350575691744,NA,7.08045469989657,6.70184787192698,6.56526523234373,6.02098954355793
"TM9SF4",7.67671371396359,6.84585836366952,7.93193710941885,5.91398444622357,7.79615520148506,6.63505430956219,NA,NA,NA,6.68286066544135,7.93336213961848,7.12591480531881,NA,6.80781141169196,7.87097965513096,7.58823965646687,6.53873473510371,8.34480890055934,7.24043266721601,6.80826955488104
"SRSF9",8.10546155869015,7.94478676260032,8.07144033662284,7.44669613632107,7.82233333434317,8.13047094561137,7.92835548088456,7.57240297025858,8.47589601783491,8.53820749563296,6.80936144274479,8.0003920094973,7.72421120003754,8.14111356451651,7.63853668636004,7.69224938432324,8.75552108094201,7.89775216485283,7.79386751507304,8.37968925660453
"WASF2",6.22385833446165,7.02985161298144,6.4420774266562,6.95605622456607,6.73680346804366,6.2475514496543,7.41004693844357,7.74404970644001,7.41646650729583,6.67826297114781,7.25052101329055,6.52951817544161,6.35559959605752,7.14135807790956,7.55970798996775,7.19004838086175,7.07892992463815,6.50015286890229,7.07965425822929,7.36546624751327
"EEF2",10.2525830559409,9.88969941493696,10.272426394408,10.0070583497648,10.0838330826275,10.137709302993,9.94349607086665,9.88224548171521,10.1187241713404,10.0408982710852,9.93228492492178,10.2766214033612,9.10564946145419,10.0152956494355,9.78055572027363,9.79741056136466,10.2590540825764,10.1810183571036,10.3046627821875,10.1629445866615
"ECI1",8.63793361779716,7.83825671834394,8.11381752585649,7.75741507784584,8.21843485884577,7.67158746643319,7.50074966179726,6.96278377201921,7.35560762674099,7.90954903999497,8.02140596915191,8.19364820995612,6.53521088443383,7.98401250366134,7.48939050577684,7.30988768027291,7.91571539209536,8.53039742579361,7.73531655473789,8.41627951635567
"PON1",6.19139122043941,7.07953986079096,6.10070659657109,6.4643707879932,7.24175768700008,7.8925681027039,8.40587011986667,8.08412250065207,NA,8.12676757310653,6.53228011098185,8.55193866778761,NA,6.8604437376797,7.44268635435198,6.11668641345878,6.89480430683249,NA,7.92528145641065,6.00930630103405
"ADD3",NA,8.87864007509132,7.80586316037379,NA,8.14474093317098,NA,NA,NA,8.52410070261261,8.25480277272496,7.2960736518413,8.31565565545043,7.20632325232216,NA,6.91414716343213,NA,8.73106006553112,NA,8.41862262891136,7.63922491546669
"PRPF38B",8.15258700058361,8.36138842460681,8.72855522673126,8.67112116521525,8.69843571975878,8.57914909701556,8.86122664884192,8.84578947235437,8.54511024794922,8.3983251564454,8.97546403144248,8.23639092025969,7.79047765328874,8.61459890988145,7.6279251897533,8.07691352970108,8.29055191089233,8.30864806073094,8.55431694314463,8.47082189886045
"APEH",7.65827767950491,7.34424568844944,7.63568732920557,7.44800715638592,7.25019011731254,6.73329711531126,7.30765524702811,6.57204376832414,7.1564469310217,7.15899613633831,7.14783193550309,7.07647403722565,6.7257919442206,7.19094082520193,6.88794560072332,7.37196272798564,7.11744419373527,7.60622467646174,7.67897571605079,7.40335481770206
"CISD2",6.82148656866117,6.87164170998514,7.37663044069261,7.64402184632231,NA,NA,NA,NA,6.76282859934746,NA,6.81950934080604,6.41213994245489,NA,7.04293919005951,NA,6.210580551481,6.98131210320763,NA,NA,7.46116721472875
"ADSS2",7.44878745599322,6.35609638740261,7.98605222011259,7.41468615381704,6.94472813338195,7.53820794275252,7.00442000008077,6.47705677770217,6.91303044887999,7.36006472675126,7.35369857669144,7.72163782065176,5.17055864381733,7.01190451896605,6.70384161457428,6.61635764509578,7.42784457982,7.11338454079064,7.88413712173018,7.13726468451373
"COL6A2",17.7235394265594,16.8081311296987,17.5802121734803,17.2408676999483,17.7183160071248,16.9632578947518,17.5591940381743,16.7323777088091,17.0142537288231,17.4800671425485,17.4067160500721,17.4845259157302,16.2669626431584,16.6117213156812,16.36637645791,17.0932453413806,17.7284133012536,17.5242519225579,16.7079510894767,17.7091650711193
"DTD1",6.48060103973138,NA,6.72548999153192,NA,6.72640047126095,3.2715588169826,5.55805758102797,5.26602673413453,6.75956051380495,6.73700517007367,6.10744359572573,6.77401396848712,NA,5.9351495355863,3.5212399299778,6.93663084041038,7.20438812441768,6.22864696933474,6.42426509976359,6.10881648198433
"ENPP1",10.701563606595,10.0489383514244,12.4977645111451,11.8916475344511,11.4193884934749,11.9087858649108,10.8272557592008,10.5969566889407,10.1881859771448,9.38647576500395,12.3539644444308,11.4985149121947,9.44472579042434,10.8086495088132,10.2703619348199,10.9597552246301,11.345565975853,10.7737703178749,10.1498910213225,11.0095060265787
"TKFC",7.58343237236784,7.44011408643711,8.07623833008584,7.38480411020163,7.43659311714031,7.90405269860988,7.17454570380835,6.97446942394387,7.76726531973658,7.83873796046976,7.78318424265147,8.06898965562941,6.77472127998309,7.54851469172256,7.43601443409008,7.71774848717075,6.99422419718724,7.68441798432862,8.40700833711643,7.42099699028721
"ADAMTSL4",9.15472969580902,8.59744630749753,9.08068098412267,8.50543815485185,8.98091385365777,8.80021412481607,8.88643568139888,7.81076489027818,8.26499948972265,8.88610148004479,9.6139480786685,9.10527623089212,7.5529008125909,8.45379210777609,8.67315575740705,9.23488143460699,9.00498159519434,8.76374500685056,8.24863911349744,9.07170936449862
"RAB23",7.87044314551649,6.6040041656292,7.39361394917375,7.55557041193825,7.33446396211216,7.02703263797227,7.3705117515174,7.65721622966316,6.27563163802853,6.1753547715953,7.58649818964339,6.7827258610357,NA,6.9012917928895,NA,6.73327839359622,7.1836720482791,7.09120008875134,6.78319956519531,7.20007306093057
"RPL29",9.62021855264784,9.96944649457391,8.97466282235034,NA,10.2705902816412,10.5290054519719,9.82911415153959,9.56985886254529,9.73122832757235,9.79040826852355,8.948333209643,9.86585629401812,NA,9.22426420021653,8.95190553842776,9.13688443077255,10.5005484852263,10.3380698698334,9.73961178735352,8.66088541482813
"SRSF3",10.31784154427,10.5907577776426,10.3549623426387,10.4386167792577,10.8000747432163,10.715513713287,10.7040436396028,10.8695088730354,10.9928437790132,10.471690622315,10.00496174971,10.8276572718604,10.1341908578746,10.9781983063743,10.3400972184472,10.2762751896786,10.83111571214,10.4783618473793,10.6963074792007,10.8467041409764
"PFDN4",8.55971876621048,8.05507065650631,8.66957737612147,9.02027334055769,8.05978280102843,8.94237339013865,8.29044873483605,8.24836086707765,8.22558335078132,8.12867265077622,8.18869945884552,8.52809009860478,8.54547133364969,8.02880958121868,NA,8.1675137644194,8.35617804177182,8.77054798541833,8.64378570545462,7.81812105647503
"QTRT1",7.19588291855004,7.40984860661553,6.85727977397986,5.78061133472032,6.36112248224797,6.54361026376121,NA,6.74358205037126,7.71735936810648,7.20545336074058,6.71428883021255,7.1721322514317,NA,7.57384571914114,NA,6.81540236362779,6.82507135201138,7.00784444171111,7.68513591074472,6.68036568095646
"A0A9L0T229",7.32945679266606,9.57074672458646,9.27299129777895,9.00487813710939,9.75052041024703,8.91919448826506,7.7219244410954,8.69146425453252,10.1747407289596,8.53325456827508,8.634230630365,9.36308624680641,8.58426197210764,10.1687825399722,9.64925850410719,9.09748427469934,8.06745524565775,8.25484831958778,9.73172243884578,8.9996908560029
"RBPJ",7.26510875655929,7.46486517623632,6.15834196015575,6.03784255099817,7.36524879680184,6.94849425722655,7.27950320597049,7.11677394001262,7.96353273687807,7.46267592670378,6.04403673334309,7.31172817794729,NA,7.08075169269711,NA,6.24823384038556,7.12457746047945,6.8557351172549,7.65627431326703,7.23793106996115
"TRADD",6.06917063396564,5.45113117255037,5.91085192287033,6.21403565085917,5.33017737427425,6.38756051054724,5.7448080594031,5.8445393701665,5.78306874583673,5.98311978910586,5.84653965169696,5.20297589601666,NA,5.92079181176815,NA,5.02936216357609,5.96747982648485,5.93431422754481,5.77202961236008,5.18945809601612
"HSP90B1",12.6454520849056,11.7723467030156,13.0605580386073,12.6156061891777,12.2658460147824,12.0532222302178,12.2312165044653,11.8477065641704,11.5042098997207,11.8504540449796,12.599518047589,12.712520565395,11.0292723433652,12.1081077387613,11.7714554281664,11.955590388973,13.0945396887424,12.5783284740791,11.8620581562735,12.362968944262
"XRCC6",5.89338659728682,5.02311100079171,6.09568365874295,NA,5.92494794456405,NA,6.47746775816612,6.02183797977067,6.71161200331684,6.1124141159924,NA,NA,NA,NA,6.23394286140633,NA,NA,NA,6.26050158993554,6.48096000153711
"CMTM7",6.47647095102033,NA,NA,NA,6.3625446023351,NA,5.21124992572094,4.85309687245329,4.69584899268508,5.26598447759738,7.3222438689959,5.75946838238836,NA,6.07057235117221,NA,6.28346016288926,5.57307514664923,5.98751207266355,NA,6.01318931651607
"TYMP",9.89030512176474,9.98887596611168,9.89506166421659,9.99282996692822,10.2445655631101,10.5004528007752,10.5834455066424,9.87393897195702,10.1222632357571,10.1478250788054,9.89495452714042,9.93419754429308,9.23063883124513,10.1315074602613,9.63905578639645,10.0128427917686,10.0300076933423,9.64176781389719,9.79361593768968,10.2644404835298
"LSM3",9.38215859033904,10.5106790784311,9.3283620046475,NA,9.65480343658174,8.51881082946472,9.58715091897462,9.58244105004528,9.53728107580284,8.37895827232022,9.03618769674939,8.80942981844163,8.4615378846151,10.1366838885765,7.98148515630938,9.72409303900668,9.22580780402692,8.4735607049052,9.80539030792593,10.4496888419955
"CC2D1B",6.01942821806546,NA,5.95368828726369,5.9938067813264,6.39125921528801,NA,6.79482974977614,6.02996174534658,NA,6.33623875513958,7.11712188961694,5.77438635347512,NA,6.33631210765924,NA,6.03578796968072,6.81102571469625,NA,6.35390859239446,NA
"FKBP10",7.94591204192873,7.12727863747547,8.84932716460938,8.53928928720749,7.63503039511174,7.84763812567205,8.1597745976457,7.30632344550732,6.96321715879954,7.3315370609565,8.20124409431887,8.17492183977342,NA,7.49255175671255,6.48155453405642,7.30094354462781,8.92315313382743,7.98636628093237,6.84130663234101,7.2673408691285
"ECM2",9.31199691281796,9.31745066541776,9.40496973925803,9.50259409577076,9.61136473610938,9.90254529185711,9.35258758569781,9.33170334900003,8.91092104022404,8.78480451014166,10.0986452809176,9.06083459253756,6.26727738771534,8.83790076434136,8.24350998235847,8.82096577005955,8.68711773108922,9.16231593479291,8.32161565716857,9.39224124605601
"TBCD",5.75624408311704,5.16435958004172,6.5431343612432,6.38443775793056,6.18428438631431,5.97027830813497,5.79261933126064,NA,5.48872585996198,5.38738653001277,6.5558351865422,5.69622343753627,NA,NA,NA,NA,5.71548476703851,NA,5.94720458243615,5.52279505052271
"WDR5",7.70461163624112,7.56357246081864,7.44857333080875,7.02649208860536,7.21417288873953,7.41733003170555,7.24942040826381,6.5414594198414,7.6090033341101,7.53487664015348,6.73870150966672,7.33481390854011,5.49037586615816,7.39904287255839,6.31641455985185,7.51482062672623,7.17688031601347,7.2889237346937,6.97782821332108,7.06036505048864
"PRPF3",6.33982527006743,8.56401048183525,NA,NA,7.42510987189011,7.83325525888934,NA,8.39034538335647,7.49676944203337,NA,NA,7.20236483346505,7.89263782926376,7.84068674188197,7.62170621090024,NA,7.22023319977583,6.92044862964808,NA,7.29405727972537
"PACSIN2",9.29950962628392,8.95889265886898,9.40752492064566,8.9540702214759,9.09592299350023,8.78625021450519,9.49247047847223,8.59511355822849,8.95560865616164,9.03832354431783,9.62604714589426,9.22286945681241,9.13935911969555,8.88905103503511,8.16540592050318,9.11132401126716,9.04851177801387,9.13258578500409,8.94153717734598,8.96427032628512
"PCBD1",9.63059208000503,10.1354486139232,10.1281614817722,10.0461895130805,9.12927370303544,9.48227085425663,9.37809304210572,9.74998398302996,9.50316711484574,9.7840365109995,8.46480321235748,9.38104770882945,8.61974253575222,9.30303705871634,8.39777803690586,10.173683430266,9.5298268492959,7.88793696443298,9.4182524900803,10.4564022782797
"RGCC",4.80046245690763,5.48093736368535,5.69314413345512,4.01009408038093,5.55357560254025,NA,6.07314103496258,6.11985886033044,5.36233665967146,6.10612731948836,5.730464197558,6.20167117600818,NA,NA,NA,6.15184016214318,6.04574704217732,5.30615648927071,4.68846990223049,5.76764243288642
"RPL6",12.0198163069162,12.3791211593359,11.7528348319899,10.6683119828195,12.2175238784116,12.4055465204867,12.0396173598531,12.3529389684455,12.6719507104571,11.9641812722305,11.315126884489,12.0530642952672,12.0949970055659,12.275615040965,12.1371387496191,11.6970989556928,12.3475599923243,12.3515657857134,12.3086972646546,11.6630296363355
"ADH5",12.2756991652444,11.9160835369714,12.8760851252673,11.7464863721435,11.4648691570256,12.3527040424834,11.900148854106,11.3136696463858,11.774780297118,12.365203656172,12.3023336610939,12.6236895124479,10.6590385297584,12.0130046793749,11.3575361959583,12.5240178276832,12.0601878817301,12.2586600207907,12.3424432064297,11.5718228570161
"COL3A1",12.7869725498683,11.510940653905,15.0496744880617,15.3700177915173,14.7394985225563,14.7317141218504,14.4288742322409,13.918238031832,11.2183663802412,12.2389845688281,16.1917393855901,14.5344496636208,12.0757067296057,12.1550116360113,11.3970055205791,12.8222750621375,14.9374454927678,12.966213586529,11.4019235517207,13.5026976513756
"BUD31",7.37495536964452,8.2381995804024,6.93081162397381,5.86233895224288,7.41424052765096,7.4453220871426,7.67251502133302,7.6727965459691,8.77403919499871,7.85648315685398,6.26657997692975,7.59673602385938,8.19631328530431,7.91193836986646,8.30779191500671,7.35036631868093,7.76410735470352,7.24080458831417,8.30600893615834,7.26059468243026
"RAB1A",7.63158447359578,7.58568754865393,7.91713879443109,7.73370327271188,7.55918912244907,7.5352529430201,7.41454402984381,7.781287539472,7.51247156434818,7.56405816237483,8.34187187460764,7.41822076976055,6.17164828621887,7.95741125111457,7.4121563820102,7.63140874359422,7.65392892726716,7.50482888522576,8.11831421459747,7.72898071337604
"CPNE1",9.18292850805402,9.20003560616286,9.58835732646342,9.0106890881311,9.67400812647018,9.37518827947943,9.46962658327942,9.29034687258083,9.03364609336113,9.07965323523053,9.90773513087212,9.57038703263577,8.11882353987102,9.44043162602857,8.6317088698178,8.92657609437689,9.13622267953205,9.16715597028119,9.17741803474496,9.76190276117272
"MFAP2",9.20261294524685,8.02029589861786,9.50643861535779,9.72537701579591,9.47118693767601,8.80849411639092,9.00043935045584,7.84685737871106,7.29348112415996,8.20545164963596,10.3293928109712,9.14088058019287,6.52955357098296,8.09623059138564,NA,8.58761107654688,9.58496307340923,8.28576369374613,7.47760837756116,9.3948817644737
"EIF3I",8.41594186705741,8.14170025847786,8.16036211440832,7.88022899704062,7.74375432805961,8.38946792751696,8.28619849737924,7.46712716797956,8.03774891380736,8.00402640944941,8.8341841267903,7.49895814098822,6.57524386725641,8.19636544470553,7.81729624236973,8.48888815335923,8.27250899730793,8.37591488712345,7.94997756665148,8.54422527243125
"PSMD3",7.61856322263035,7.34552323771737,7.68980855367997,7.35186215345913,7.66271177377329,7.0718659711022,6.83168562848637,6.65375825472491,7.11066367629255,7.07105631759066,7.6235474442219,7.57477450867525,6.15562835029527,7.34961935490568,7.1901954493384,7.56666214286831,7.13155430982232,7.0676719184944,7.43992967956263,7.48986372130752
"SERBP1",8.31106338142273,8.55447909064699,8.42105346539529,8.66336069699855,8.68213007122729,8.54313390373888,8.52039797308876,8.35254451020341,8.50470201556936,8.56019576530751,8.05629134195213,8.87995628141303,7.39360233397085,8.56757300537108,8.01038645075513,8.33569103981319,9.16059688218372,7.99318051357237,8.41604453411142,9.01105654640346
"SLC1A4",8.53026849168997,7.64180633171133,7.57742224503303,8.40905654669756,8.26053365110979,7.52921697007101,8.09285450255994,7.50154850804064,6.80284828030688,6.88524010645719,8.72154193376127,7.49442282560749,NA,7.79626649689136,NA,7.95491993126266,7.14797801984791,7.660148576409,7.88853885281459,7.63547680351937
"DDR2",7.34447980765404,8.69714164831371,7.4046095127128,6.75264506056057,6.69619993548875,6.69945104672771,7.65351882828854,6.2869850552671,6.81812084642153,7.50884791844048,7.41627370739774,7.10150938227669,NA,7.6161848920823,NA,NA,7.03135774536536,NA,7.61771954867661,6.84840509778093
"DNAJA2",7.88857892505604,7.72643148532443,7.98786787556787,7.23006571105523,7.996966197285,7.52041641405354,7.67649386205756,7.17988934047183,7.73283229543213,7.68190430969963,7.75728209931517,7.3769772031695,7.77956723262128,7.66659601007588,7.41390971905732,7.76429723041541,7.83223780811928,7.96687163905597,7.6389600286941,7.57686251276488
"LRG1",8.18945459300721,8.00945310348576,6.89087827282331,8.18622640599195,8.57719112054125,9.48891836740244,9.29815555582509,8.43554379151595,8.34308607346224,8.52620144127608,7.40636664861298,9.07810395006561,7.35381722270808,7.76290116557276,8.82675427026878,NA,8.14454721839458,8.10902747432352,8.22869077249916,9.35615705555616
"DEK",9.76328365224497,10.2406161558912,9.20669567630409,8.48059724984353,9.98649922051615,10.1023550491459,9.88466682189368,10.146032276691,10.6659369673668,9.8191301121449,9.0327861891701,9.6855458421953,10.3105541183689,9.30989042174416,9.76150207344181,9.13920848467309,10.2680495405822,9.84400660130918,9.79734598397673,9.56241106347905
"PDXK",7.58519134369995,7.81920163163866,8.91522625768181,8.73519673665391,7.95400343424191,8.27553110181843,8.68308680930333,8.14290748898951,8.06878773294981,8.7532096870364,8.35186906470349,8.56549335404722,6.82009563820642,8.45587143983737,7.56141928735235,8.53695498496789,8.64067855193319,7.92464215409617,8.67750283495785,8.07270957287584
"TMOD1",5.58757188263445,4.21354535833988,4.53624223309729,NA,5.13126911088352,NA,4.76565032686735,NA,5.51493682422038,5.88130494350439,2.86198476883022,4.8828887182764,NA,4.72243341962075,NA,5.34347836245392,5.68855111973216,4.56235362016849,4.25497586584605,NA
"HNRNPM",10.4688849233496,10.221342417432,10.5963691461234,10.4804731233713,10.357744156089,10.1723375947188,10.0830366843248,9.74072624778767,9.90629528527899,10.0304292873212,10.6591523267287,10.4423547309222,9.31277430548086,10.1228412669371,9.7135124444586,10.1578187518785,10.7603651043728,10.5177706953908,9.70828110931616,10.4913873933537
"SEPTIN10",7.4379105430915,7.0492541673942,7.27507477213797,7.35787874333399,7.20592212692015,7.02896586751364,7.17721212771672,6.6348035240073,6.49319702466644,7.25240489885978,7.29914771840385,7.45663431914456,6.46362223958826,6.95087796106977,6.88302053384678,6.81116783185787,7.36538823039747,7.2595457339939,6.6552468517193,7.03640817524198
"MAP2K1",NA,6.82007284323811,7.69968662324275,6.4458230227706,7.07034020945313,6.84129621121203,6.65356863000593,6.13696223056638,7.16486183086271,7.6642464209708,7.42750472488816,8.13054935655568,NA,6.62449504301684,6.68733649053119,7.31505538220523,7.64461797575769,NA,7.33537849250051,7.06328848256511
"GLT8D2",8.46974269605187,7.84781081680729,8.32209719029798,8.29580566502636,7.66904570129606,7.86326070291282,7.56117271047038,7.1549097310059,7.6368850125361,7.41039043670089,7.91315446366423,7.36633199462428,NA,7.99740573729238,8.44871003572566,7.60047664783098,7.54461165902877,7.7915446463224,8.07841200186759,7.70630259702255
"DNAJC17",3.24047163150828,NA,3.09200754078686,NA,3.69203799558521,NA,5.06856630647765,NA,2.84917727208929,3.08819852855034,NA,3.60813154570292,NA,NA,3.80225940063416,4.19207887875887,4.36206932201768,NA,NA,4.99540612644081
"ARG1",NA,NA,NA,4.87917582866993,NA,NA,NA,7.57891234538007,6.85320997424388,6.49287970878077,6.31214576219648,7.76895321919757,6.5019006061043,5.64295720773325,6.52670635001718,7.00835044290656,NA,NA,5.68416148275377,5.9133606611758
"PRDX5",11.510544560311,11.1570266969933,12.6647170068195,12.4977467468104,12.0532877392014,11.5887417051672,12.3943284406795,11.5139424852773,10.6399404495339,11.8171288496788,12.259354383964,11.4813622719363,10.4210035883887,11.1176078887375,10.8609898881735,11.7420554913849,11.8470960278711,11.6618772000903,11.2146988924509,11.7411934426743
